instruction,slide_folder
"Create a slide titled ""Con’t"" with a light textured background, organized bullet points emphasizing key phrases, and a footer labeled ""Project Mgt.""",./slides/ch2-240527180949-d8c01591/slide_11
"Create a slide titled ""2. The UNIDO project life cycle model"" with an introduction, a numbered list of phases including sub-components, and a light, professional background.",./slides/ch2-240527180949-d8c01591/slide_7
"Create a slide titled ""Con’t"" with a light textured background, structured bullet points for decision areas, formatted text, and a footer labeled ""Project Mgt.""",./slides/ch2-240527180949-d8c01591/slide_16
"Create a new slide in your presentation software, set a light background, insert and format the word ""End"" prominently in the center, and add a smaller footer with ""Project Mgt.""",./slides/ch2-240527180949-d8c01591/slide_24
"Create a new slide in your presentation software with a light background, add the title ""2. Project preparation"" in a large bold font, and include specified bullet points with key terms emphasized.",./slides/ch2-240527180949-d8c01591/slide_14
"Create a slide titled ""Project Cycle"" with a light blue background, a large red bold title, and formatted bullet points on various project cycle definitions.",./slides/ch2-240527180949-d8c01591/slide_2
"Create a slide titled ""3. Development Project Studies Authority (DEPSA) Life Cycle"" with an introductory sentence, a numbered list of three phases, additional contextual information, consistent formatting, and a light background.",./slides/ch2-240527180949-d8c01591/slide_8
"Create a new slide in your presentation software with a light textured background, add the title ""Project cycle models:"" in a large bold font, and include formatted content and a numbered list of project cycle models.",./slides/ch2-240527180949-d8c01591/slide_5
"Create a new slide with a light blue background, add the title ""Con’t,"" include two bold headings for ""Economic appraisal"" and ""Institutional appraisal,"" and list relevant bullet points under each heading.",./slides/ch2-240527180949-d8c01591/slide_21
"Create a new slide in your presentation software with a light background, add the title ""Con’t"" in bold, and include specified bullet points in a readable font.",./slides/ch2-240527180949-d8c01591/slide_13
"Create a new slide in your presentation software with a light background, add a bold title ""Con’t,"" and include the main content ""Project appraisal encompasses:"" followed by bullet points.",./slides/ch2-240527180949-d8c01591/slide_19
"Create a slide titled ""Con’t"" with a light textured background, a wavy blue header line, and formatted bullet points highlighting key terms in red.",./slides/ch2-240527180949-d8c01591/slide_17
"Create a slide with a dark blue gradient background, centered titles ""Chapter - II"" and ""Project Cycle,"" and include a cycle diagram.",./slides/ch2-240527180949-d8c01591/slide_1
"Create a new slide in your presentation software with a light blue gradient background, add a large dark blue title ""1. The Baum (World Bank) Project Cycle Model,"" include a medium-sized black text description, and insert a numbered list of project stages.",./slides/ch2-240527180949-d8c01591/slide_6
"Create a new slide titled ""4. Project Implementation"" with formatted content and a bullet list of key items.",./slides/ch2-240527180949-d8c01591/slide_22
"Create a slide titled ""1. Project Identification"" with a professional background, main content in a clear font, and bullet points outlining project sources and ideas.",./slides/ch2-240527180949-d8c01591/slide_10
"Create a slide titled ""Rationale"" with a prominent title, a relevant graphic in the top left corner, and clearly formatted bullet points summarizing key insights on instructional rigor and student understanding.",./slides/mathadvancedunit1-231006170029-08929038/slide_31
"Create a slide titled ""Mathematics Lesson Revision Template"" with a prominent title, relevant bullet points, and optional graphics or footer.",./slides/mathadvancedunit1-231006170029-08929038/slide_46
"Create a slide titled ""Resource Alignment Tool"" with a header on criterion focus and a table organized into dimensions, ratings, and evidence.",./slides/mathadvancedunit1-231006170029-08929038/slide_4
"Create a new slide in your presentation software with a title ""Group Debriefing of Criterion #2: Coherence"" and include specified bullet points while ensuring a professional background and readable font.",./slides/mathadvancedunit1-231006170029-08929038/slide_28
"Create a new slide in your presentation software with the title ""Criterion #2: Coherence and Its Dimensions,"" add a relevant graphic, and include the specified main content and bullet points.",./slides/mathadvancedunit1-231006170029-08929038/slide_22
"Create a slide titled ""Address Rigor"" with a clear title, relevant graphic, and formatted bullet points highlighting key educational standards.",./slides/mathadvancedunit1-231006170029-08929038/slide_55
"Create a slide titled ""Materials to Support Your Work"" with a bold title, a subtitle, a bulleted list of key points, and a clearly labeled table for CCR standards.",./slides/mathadvancedunit1-231006170029-08929038/slide_10
"Create a new slide titled ""The Standards for Mathematical Practice Will Support Your Work"" and list the specified standards.",./slides/mathadvancedunit1-231006170029-08929038/slide_17
"Create a slide titled ""Add Helpful Notes for Future Users"" with bullet points summarizing key instructional strategies and save your work.",./slides/mathadvancedunit1-231006170029-08929038/slide_60
"Create a slide with a title, content text, a sidebar for navigation, and a visual representation of grade levels and standards.",./slides/mathadvancedunit1-231006170029-08929038/slide_58
"Create a slide titled ""Address Coherence"" with a professional background, relevant graphic, and clearly formatted bullet points outlining prior knowledge, lesson connections, and required student understanding.",./slides/mathadvancedunit1-231006170029-08929038/slide_52
"Create a new slide in your presentation software with a title ""Review Guiding Questions for Coherence Across Levels,"" set a professional background, add a relevant graphic, and include specified bullet points.",./slides/mathadvancedunit1-231006170029-08929038/slide_25
"Create a slide titled ""Impact on Curriculum and Instruction"" with the specified bullet points and format it for clarity.",./slides/mathadvancedunit1-231006170029-08929038/slide_9
"Create a slide titled ""Purpose of Part 1: Evaluate Alignment"" with a professional background, a contrasting header line, concise bullet points outlining key purposes, and relevant icons for visual enhancement.",./slides/mathadvancedunit1-231006170029-08929038/slide_3
"Create a slide titled ""Questions and Comments"" with a white background, centered bold text, and an optional footer.",./slides/mathadvancedunit1-231006170029-08929038/slide_41
"Create a slide titled ""Practice at Your Tables"" with a clear title, bullet points for evaluation instructions, a relevant graphic, and visually appealing design elements.",./slides/mathadvancedunit1-231006170029-08929038/slide_36
"Create a new slide titled ""Criterion #3: Identify High-Value Actions"" with a professional background and include formatted bullet points on relevant tasks and discussion questions.",./slides/mathadvancedunit1-231006170029-08929038/slide_38
